C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_750_maxreward2 -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 5115: 102.74265715436833
episode 5116: 31.976438529488753
episode 5117: 22.851177552239683
episode 5118: 757.4039479555604
episode 5119: 361.86745081213934
episode 5120: 45.581360983354784
episode 5121: 139.64489448887124
episode 5122: 38.558035394540376
episode 5123: 58.36876972586674
episode 5124: 66.5366677633012
episode 5125: 284.797371118175
episode 5126: 419.3706650134275
episode 5127: 65.54800949306022
episode 5128: 53.05642302990364
episode 5129: 27.51902796929764
episode 5130: 12.978628042678542
episode 5131: 381.5822617311822
episode 5132: 68.11878288257938
episode 5133: 50.49185773991531
episode 5134: 29.524833758563773
episode 5135: 51.499593932580204
episode 5136: 291.5476615503312
episode 5137: 164.7135343623072
episode 5138: 72.52768728842773
episode 5139: 152.9108165831424
episode 5140: 32.003002162543304
episode 5141: 923.4839614784971
episode 5142: 32.87609151400522
episode 5143: 92.1223790454353
episode 5144: 457.0760686281777
episode 5145: 51.80269444683883
episode 5146: 59.6172331272153
episode 5147: 96.48277398492323
episode 5148: 46.560354830066174
episode 5149: 95.47028820133382
episode 5150: 169.29731872691383
episode 5151: 63.78032076261693
episode 5152: 68.02214523062966
episode 5153: 69.64347117780272
episode 5154: 40.87780405320823
episode 5155: 136.9873775774007
episode 5156: 80.47309911664817
episode 5157: 74.97091204421598
episode 5158: 124.427068562117
episode 5159: 77.85797835600589
episode 5160: 141.61946650672516
episode 5161: 41.01641908399749
episode 5162: 22.540007609987804
episode 5163: 78.34374023264505
episode 5164: 77.6672892145757
episode 5165: 56.14157454188946
episode 5166: 43.77875861759258
episode 5167: 133.86518024966762
episode 5168: 58.52760707276888
episode 5169: 108.737634939245
episode 5170: 928.0226870616111
episode 5171: 156.6698561025398
episode 5172: 71.21244127588025
episode 5173: 55.106163578370975
episode 5174: 106.48550219045096
episode 5175: 82.36046947059262
episode 5176: 65.49453589823888
episode 5177: 928.9585000437412
episode 5178: 33.99375777091013
episode 5179: 28.09131170348676
episode 5180: 308.68385488953606
episode 5181: 82.22798897990401
episode 5182: 583.2360903569553
episode 5183: 69.96569011561947
episode 5184: 668.2062036943587
episode 5185: 75.76064298318504
episode 5186: 376.9160864693096
episode 5187: 325.4342576300244
episode 5188: 72.41469843612238
episode 5189: 195.4440121697202
episode 5190: 182.9771236168215
episode 5191: -8.328718127397195
episode 5192: 52.612797049033745
episode 5193: 296.37174033930046
episode 5194: 123.94986601068369
episode 5195: 17.07774666410156
episode 5196: -5.105738550493936
episode 5197: -0.8382104793199016
episode 5198: 370.36127062630163
episode 5199: 460.8404062511173
episode 5200: 32.84602038211843
episode 5201: 210.18522283658535
episode 5202: 40.78996795870827
episode 5203: 567.2322991011164
episode 5204: 12.51251914300135
episode 5205: 447.16623067585584
episode 5206: 53.095578102468984
episode 5207: 7.115395615969517
episode 5208: 25.188814390191265
episode 5209: 18.678979026236075
episode 5210: 74.9354419891331
episode 5211: -15.323641928451321
episode 5212: 38.392547894455355
episode 5213: 362.6209478005013
episode 5214: 72.21417093201072
episode 5215: 89.95200960086251
episode 5216: 165.20097485414345
episode 5217: -7.560826387406239
episode 5218: 101.89868676941757
episode 5219: 37.37649485852828
episode 5220: 22.800353840656282
episode 5221: 0.4508213095688114
episode 5222: 62.59947069463731
episode 5223: 11.987357520551356
episode 5224: 61.6662374818974
episode 5225: 32.56124433380202
episode 5226: 328.4170385589965
episode 5227: 36.98015918487599
episode 5228: 1.892254939492779
episode 5229: 148.54967750113573
episode 5230: 225.9673066698513
episode 5231: -5.742874627760517
episode 5232: 43.77430083690505
episode 5233: 481.4795456143169
episode 5234: 11.088548032415122
episode 5235: 45.742986828920536
episode 5236: 37.24040373976837
episode 5237: 60.85339576705552
episode 5238: 257.6543926317542
episode 5239: 40.477045820421246
episode 5240: 119.69110683398607
episode 5241: 618.077874452229
episode 5242: 7.423467198478331
episode 5243: 11.694858972123974
episode 5244: 500.15123190169135
episode 5245: 661.3367504791418
episode 5246: 913.5515303266609
episode 5247: 423.50109276909353
episode 5248: 67.01365390654395
episode 5249: 76.84111510612433
episode 5250: 517.720592385345
episode 5251: 46.54441630259498
episode 5252: 32.27975581205561
episode 5253: 71.05321727232862
episode 5254: 1.354682466456112
episode 5255: 558.2574218843804
episode 5256: 42.24134790276064
episode 5257: 66.86915930854227
episode 5258: 79.44201934000333
episode 5259: 49.29290509676904
episode 5260: 214.83496883891655
episode 5261: 13.536126382494585
episode 5262: 195.77287532948287
episode 5263: 289.36120328349784
episode 5264: 58.52215091800463
episode 5265: -8.774119370483662
episode 5266: 74.1549016540327
episode 5267: 7.01383940839046
episode 5268: 56.38409233122801
episode 5269: 249.74536874904902
episode 5270: 85.17867502925846
episode 5271: 66.41203306013968
episode 5272: 494.5123557019544
episode 5273: 9.989373511864835
episode 5274: 13.911802627577979
episode 5275: 53.22538470776983
episode 5276: 877.104924612282
episode 5277: 844.2910178368775
episode 5278: 43.675048285349106
episode 5279: 891.151404951226
episode 5280: -3.567683444039992
episode 5281: 27.110012303148576
episode 5282: 714.4710729905321
episode 5283: 709.1026481070211
episode 5284: 17.983652399609866
episode 5285: 38.54798557504972
episode 5286: 1.4251408851033496
episode 5287: 13.74257354675274
episode 5288: 21.730610299736924
episode 5289: 30.82956866495956
episode 5290: 78.54251744210436
episode 5291: 35.443571380962794
episode 5292: 63.98924432737629
episode 5293: 130.50717503261404
episode 5294: 330.7387569473659
episode 5295: 50.16843886255975
episode 5296: 11.443998473195302
episode 5297: 1178.4309085729544
episode 5298: 52.38133312021108
episode 5299: 469.3156249974629
episode 5300: 237.58462733045712
episode 5301: 26.677923074426946
episode 5302: 11.208608551111762
episode 5303: 603.4720753372925
episode 5304: 54.400004958730555
episode 5305: 830.405411732539
episode 5306: 65.60685833253929
episode 5307: 112.8913698187455
episode 5308: 7.429789811503335
episode 5309: 50.38643834999147
episode 5310: 20.095966346590178
episode 5311: 336.7835763976617
episode 5312: 74.64937046441585
episode 5313: 249.29947923368394
episode 5314: 15.16933268169271
episode 5315: 572.9320115085859
episode 5316: 23.438627362577968
episode 5317: 67.81296700349438
episode 5318: 159.74725657637697
episode 5319: 11.112408525925934
episode 5320: 536.0891963351386
episode 5321: 887.8290310891134
episode 5322: 32.056096716871984
episode 5323: 34.05666180402391
episode 5324: 3.9089397711686646
episode 5325: 526.0602779799879
episode 5326: 115.22519377062498
episode 5327: 739.5757495946275
episode 5328: 362.0623614647119
episode 5329: 25.5165885313046
episode 5330: 615.124075109581
episode 5331: 70.32442628656932
episode 5332: 517.800135991591
episode 5333: 6.087418040103076
episode 5334: 26.97637403900572
episode 5335: 17.955274142385548
episode 5336: 46.72517121351817
episode 5337: 298.5795207537296
episode 5338: 42.212586412504926
episode 5339: 36.50696328108724
episode 5340: 175.0158783678633
episode 5341: 31.176769417048106
episode 5342: 542.0325575028963
episode 5343: 28.65408548588225
episode 5344: 11.498735691566445
episode 5345: -15.617594666766662
episode 5346: 3.1182588067158252
episode 5347: 99.79862998042927
episode 5348: 21.00422657937179
episode 5349: 55.83052803141625
episode 5350: 110.42067090267147
episode 5351: 4.901585623101644
episode 5352: 100.86490622748126
episode 5353: 61.260690598056996
episode 5354: 40.268204102245754
episode 5355: 290.9877861134792
episode 5356: 185.47304413411763
episode 5357: 62.31774685728649
episode 5358: 110.8757786304144
episode 5359: 26.381021846878305
episode 5360: 57.60765386869135
episode 5361: -13.823974739044958
episode 5362: 30.577038536577533
episode 5363: 32.18567071885824
episode 5364: 36.0385913390797
episode 5365: -12.394306926705788
episode 5366: 36.291080763261554
episode 5367: 90.53227912407891
episode 5368: 367.5698313342604
episode 5369: 60.835836319517355
episode 5370: 402.1035015613545
episode 5371: 543.6203537295283
episode 5372: 10.015180574627372
episode 5373: 61.889259014949246
episode 5374: 173.26230548803997
episode 5375: 71.76609238865542
episode 5376: 474.4469008352283
episode 5377: 1039.3383222030175
episode 5378: 15.786226677786777
episode 5379: 835.7515219232417
episode 5380: -1.0847868469592112
episode 5381: 601.679013403382
episode 5382: 584.1473631711907
episode 5383: 161.32231129945876
episode 5384: 564.8650270082529
episode 5385: 275.8781850120268
episode 5386: 567.3183905150456
episode 5387: 3.8863515544305782
episode 5388: 3.720226598593702
episode 5389: 204.88523518423918
episode 5390: 675.3436335144057
episode 5391: 25.458145430288564
episode 5392: 91.25567716565435
episode 5393: 880.57320430996
episode 5394: 351.8108577059133
episode 5395: 23.851224337277195
episode 5396: 302.96046994694285
episode 5397: 94.14280277441786
episode 5398: -18.15119499736945
episode 5399: 272.0182106523849
episode 5400: 67.56430664519014
episode 5401: 31.696481059769518
episode 5402: -17.278721334001737
episode 5403: 251.33279377222607
episode 5404: 16.496476008165853
episode 5405: 9.019682526965404
episode 5406: 5.381422339311136
episode 5407: 238.64862187091165
episode 5408: 36.47697388153061
episode 5409: 45.18909829524105
episode 5410: 117.48686109575247
episode 5411: 11.883392600465479
episode 5412: 71.47374955044468
episode 5413: -7.373972043907102
episode 5414: 5.26243886680251
episode 5415: 815.167713428752
episode 5416: 37.646233248069116
episode 5417: 392.2619178339567
episode 5418: 108.35303568833184
episode 5419: 28.054035319572055
episode 5420: 244.4158883519798
episode 5421: 52.54723148815363
episode 5422: 32.727623424580486
episode 5423: -1.068348470080697
episode 5424: -10.209562700544149
episode 5425: 12.68637956249334
episode 5426: 54.180070159606956
episode 5427: 90.22630732804288
episode 5428: 376.53450181826724
episode 5429: 41.31532537955307
episode 5430: 206.22049594069085
episode 5431: 39.122923171388095
episode 5432: 71.25524211070055
episode 5433: 127.016748022896
episode 5434: 59.46302784897983
episode 5435: 622.5829963069334
episode 5436: -12.560825957049955
episode 5437: -13.56659754673622
episode 5438: 213.270242785632
episode 5439: 29.800532338695255
episode 5440: 31.030753491091176
episode 5441: 46.30885684305768
episode 5442: 675.0948206059834
episode 5443: 30.919901748784
episode 5444: 895.8039888203325
episode 5445: -11.892005302109803
episode 5446: 345.6615054535493
episode 5447: 68.66396924663283
episode 5448: 114.65699799444006
episode 5449: 52.38610066496877
episode 5450: 504.13119760717865
episode 5451: 50.323278287120544
episode 5452: 56.380895569492715
episode 5453: 110.73453126773063
episode 5454: -8.098357383615365
episode 5455: 287.381015526611
episode 5456: 525.0732941128505
episode 5457: 855.1816015396084
episode 5458: 690.2037072521402
episode 5459: 38.295546091941745
episode 5460: 88.84441597155212
episode 5461: 588.3139763678419
episode 5462: 810.2526566032808
episode 5463: 31.77203737581322
episode 5464: 647.6309125423094
episode 5465: 31.56828418169627
episode 5466: 307.28149027132514
episode 5467: 12.4074177076558
episode 5468: 838.1157746714656
episode 5469: 24.633487739054964
episode 5470: 339.92895419259986
episode 5471: 379.35604063788503
episode 5472: 175.3595237432235
episode 5473: 37.16604786176516
episode 5474: 88.76193900608469
episode 5475: 35.22004091126833
episode 5476: 106.13835532036327
episode 5477: -16.460869691394212
episode 5478: 13.043045114942997
episode 5479: 121.66920103452843
episode 5480: -7.316650046342845
episode 5481: 63.720392250246995
episode 5482: 187.3998817828166
episode 5483: 11.992220855893992
episode 5484: 146.7321382005574
episode 5485: 63.02485399596677
episode 5486: -14.167800655370684
episode 5487: 175.94894635896378
episode 5488: 361.0885407530073
episode 5489: 1147.9126364680474
episode 5490: 12.781817363899888
episode 5491: 62.461715410736986
episode 5492: 351.0983110684977
episode 5493: 34.17194275765157
episode 5494: 25.600137373108012
episode 5495: 20.958552227863102
episode 5496: 35.875073603207284
episode 5497: 23.450256727766646
episode 5498: 58.05487875270752
episode 5499: 106.24232023913885
episode 5500: 85.92291872016361
episode 5501: 24.82309802679081
episode 5502: 60.939323770454074
episode 5503: 27.545795476414067
episode 5504: 26.119722341982744
episode 5505: 261.9859546187494
episode 5506: 60.970165060946066
episode 5507: 47.3073580365805
episode 5508: 15.15237951406434
episode 5509: 49.10614811474219
episode 5510: -6.298135092095435
episode 5511: 154.85249277283535
episode 5512: 37.078346241275604
episode 5513: 22.196655068635295
episode 5514: -6.542519446499263
episode 5515: 536.5291459519817
episode 5516: -4.424374139665647
episode 5517: 61.04721092185
episode 5518: 32.27183920501292
episode 5519: 189.92340746146107
episode 5520: 42.392773452972364
episode 5521: 26.189726650720814
episode 5522: 64.6549656487424
episode 5523: 617.4815241365181
episode 5524: 36.92731618527457
episode 5525: 61.37094973306295
episode 5526: 622.6599139149163
episode 5527: 938.8755186801186
episode 5528: 4.38831985451154
episode 5529: 139.52157237721312
episode 5530: -8.30682104733905
episode 5531: 129.72724954113508
episode 5532: 312.8989750454129
episode 5533: 88.35427498952956
episode 5534: 123.63317545248775
episode 5535: 268.76753021088797
episode 5536: 5.710538555381222
episode 5537: 22.0261125443636
episode 5538: 399.6247243556857
episode 5539: -14.699693075827758
episode 5540: 170.43724987117102
episode 5541: 185.6710992548476
episode 5542: 108.13822592448534
episode 5543: 116.62930391604147
episode 5544: 458.7329088362392
episode 5545: 45.39610674241759
episode 5546: 30.29265015739012
episode 5547: -7.314972573710305
episode 5548: 6.864372701420127
episode 5549: 181.03164151205576
episode 5550: 826.5775436087054
episode 5551: 17.588864995731882
episode 5552: 146.7153914214844
episode 5553: 114.76289268511695
episode 5554: -11.544054261015733
episode 5555: 3.926514939918636
episode 5556: 2.372598651203068
episode 5557: 3.258951978548575
episode 5558: 2.603930375354786
episode 5559: 285.73302979854265
episode 5560: -11.967186274259364
episode 5561: 28.456206293394587
episode 5562: 495.87985939102106
episode 5563: 222.4793079378296
episode 5564: 291.01207559415815
episode 5565: 42.423399571624074
episode 5566: 86.3819213195331
episode 5567: 35.58525780168008
episode 5568: 49.621399457732295
episode 5569: 74.33455176270176
episode 5570: 47.123684595433595
episode 5571: 14.662807225907585
episode 5572: 439.9577142068171
episode 5573: 64.90171943563664
episode 5574: 0.4493052817026768
episode 5575: 859.1601035438302
episode 5576: 412.999605454274
episode 5577: 324.8352463154215
episode 5578: 674.5937411514851
episode 5579: 55.653299633103344
episode 5580: 210.0523614149399
episode 5581: 25.744167585314436
episode 5582: 614.9751442317109
episode 5583: 134.61092387297936
episode 5584: 8.77894094710784
episode 5585: 317.7946070771643
episode 5586: 16.01892555465497
episode 5587: 55.528340017492134
episode 5588: 12.911897033293274
episode 5589: 33.747228090511676
episode 5590: 78.84670716251448
episode 5591: 729.0235955170674
episode 5592: 3.3791745112369527
episode 5593: 117.03818312157618
episode 5594: 85.44513633632035
episode 5595: 95.18695667159427
episode 5596: -5.718828854533989
episode 5597: -9.954392005379914
episode 5598: 6.61258673491481
episode 5599: 186.20897033389372
episode 5600: 99.02110363262966
episode 5601: 30.389668862059622
episode 5602: 24.275659582366586
episode 5603: 253.28846174875412
episode 5604: 59.27299287392922
episode 5605: 123.79393953863513
episode 5606: 676.207820792398
episode 5607: 46.34624080264854
episode 5608: 7.923190715022189
episode 5609: 73.3852420551337
episode 5610: 0.7955461132363623
episode 5611: 55.51027469619645
episode 5612: 89.50078086886654
episode 5613: 290.4190349546585
episode 5614: -7.577368675764863
episode 5615: 46.53750972428543
episode 5616: 104.06291082836624
episode 5617: 111.9221075434013
episode 5618: 489.89020894778145
episode 5619: -9.405110567552654
episode 5620: 390.8724604219153
episode 5621: 19.36289539144999
episode 5622: 265.0123394235724
episode 5623: 409.21650864755725
episode 5624: 976.5426568146983
episode 5625: 99.49408208017036
episode 5626: 17.733635588488603
episode 5627: 9.263689503704562
episode 5628: 685.1174201373043
episode 5629: 552.8606305120379
episode 5630: 56.29940914979421
episode 5631: 16.75286189035957
episode 5632: 40.83421296011308
episode 5633: 39.278940214580956
episode 5634: 337.62322805302335
episode 5635: 456.0764922010814
episode 5636: 23.431143290022934
episode 5637: -8.311008544411637
episode 5638: 538.3569056323531
episode 5639: 321.7692545064808
episode 5640: 288.394043552984
episode 5641: 27.281252757808616
episode 5642: 418.0538444798352
episode 5643: 511.9331656421524
episode 5644: 461.84854383423055
episode 5645: 70.09426146346354
episode 5646: 79.47688634956505
episode 5647: 55.287854628566166
episode 5648: 721.2274044448931
episode 5649: 900.9216590491975
episode 5650: 48.66095957670568
episode 5651: 29.05338274676108
episode 5652: 311.30294446909755
episode 5653: 80.80020796655937
episode 5654: 38.052769681221584
episode 5655: 108.13946034116267
episode 5656: 48.736050129392176
episode 5657: 68.54360323879334
episode 5658: 147.1093623938417
episode 5659: 14.71246099538727
episode 5660: -5.911008421777822
episode 5661: 538.172236964236
episode 5662: 305.42917042402587
episode 5663: 222.82284824211737
episode 5664: 68.39639198999433
episode 5665: 934.1328123198139
episode 5666: 589.2239101635855
episode 5667: 588.8903704697377
episode 5668: 58.84030179438139
episode 5669: 614.0256281876775
episode 5670: 20.272374335336167
episode 5671: 32.6681249616644
episode 5672: -2.405141212231598
episode 5673: 202.249541198504
episode 5674: 41.594272833136344
episode 5675: 118.99241685418082
episode 5676: 156.73316048503725
episode 5677: 22.162517337606168
episode 5678: 35.99065032811502
episode 5679: 19.188058565793746
episode 5680: 21.334972869112423
episode 5681: 7.323955800830218
episode 5682: 1.1941954394231877
episode 5683: 58.279915580451096
episode 5684: 39.430967679972525
episode 5685: 20.64674219803283
episode 5686: 77.10053308040939
episode 5687: 218.2874349598391
episode 5688: 9.698358565602625
episode 5689: 10.450798929004351
episode 5690: 20.740305531879592
episode 5691: 532.4151124504194
episode 5692: -3.2890391771754324
episode 5693: 722.8112937176882
episode 5694: 15.669545114198428
episode 5695: -3.1850159660619854
episode 5696: 46.458392255504435
episode 5697: 185.68165785446502
episode 5698: 30.684189927387543
episode 5699: 395.8227332377536
episode 5700: 54.89487928807027
episode 5701: 250.00375121726324
episode 5702: 192.0506615442571
episode 5703: 43.440526476251875
episode 5704: 83.65869629769966
episode 5705: 820.251771715821
episode 5706: 84.2048812729181
episode 5707: 35.483031476111364
episode 5708: 13.465925281173615
episode 5709: 11.522537501502198
episode 5710: 134.14779454452733
episode 5711: 371.74108028610976
episode 5712: 41.98188100547139
episode 5713: 71.72293034514688
episode 5714: -3.5243569737268308
episode 5715: 630.7575059591342
episode 5716: 72.94873470691498
episode 5717: 9.514147109331763
episode 5718: 46.655205186763396
episode 5719: -11.33937493018567
episode 5720: 859.7843324484012
episode 5721: -7.230115404429933
episode 5722: 850.4381275731818
episode 5723: 54.02706107284578
episode 5724: 56.45922209917239
episode 5725: 8.32290265720731
episode 5726: 10.414711351351954
episode 5727: 19.19898929581028
episode 5728: 17.86674218920579
episode 5729: 87.00458764853468
episode 5730: 25.408976539859
episode 5731: 44.30975541282923
episode 5732: 7.416955445831903
episode 5733: -11.506441602637837
episode 5734: 707.3600941282228
episode 5735: 256.1035761288146
episode 5736: 111.52665885621632
episode 5737: 1033.5594458255234
episode 5738: -26.081802285504082
episode 5739: 160.84186630104742
episode 5740: 130.4426800711874
episode 5741: -15.76748242657843
episode 5742: -1.1594431269938263
episode 5743: -5.653882237810745
episode 5744: 168.95458187957328
episode 5745: 185.90145568833935
episode 5746: 198.35527003148638
episode 5747: 780.2479678222273
episode 5748: -8.811358347059196
episode 5749: 30.523289097357413
episode 5750: 37.59527825236124
episode 5751: 231.9419493968551
episode 5752: 787.8071320644538
episode 5753: -0.7802574656378045
episode 5754: 18.247809845569577
episode 5755: 160.35543200333632
episode 5756: 643.1039353682039
episode 5757: 13.008403896129693
episode 5758: 87.73075187568129
episode 5759: -1.6996060173780203
episode 5760: 1088.0568818996633
episode 5761: 184.42420823946233
episode 5762: 122.82836602374846
episode 5763: 104.12587808083703
episode 5764: 477.98600877709595
episode 5765: 24.606309755658344
episode 5766: -17.910780472013105
episode 5767: 51.62364974028544
episode 5768: 16.96526710805249
episode 5769: -28.092056875564264
episode 5770: 97.04270251744992
episode 5771: 423.4829292093885
episode 5772: 41.28634826340369
episode 5773: 52.898624844245816
episode 5774: 565.9766080036494
episode 5775: -9.163493728160645
episode 5776: -11.248929466795564
episode 5777: -19.487627766957758
episode 5778: 57.09879075370653
episode 5779: 51.45969417939641
episode 5780: 59.70630746419662
episode 5781: -19.078776162833748
episode 5782: 422.9771550231747
episode 5783: 19.48039070222196
episode 5784: 37.20178322555003
episode 5785: 315.5456586182353
episode 5786: 57.89862074869667
episode 5787: 63.54100935130929
episode 5788: 23.52174592884397
episode 5789: 38.55208885559038
episode 5790: 47.09424288301306
episode 5791: -0.7898024621706391
episode 5792: 869.5732487422341
episode 5793: 723.2369393051575
episode 5794: 41.69569229290232
episode 5795: 39.987197786936036
episode 5796: 243.4779955754294
episode 5797: -16.62881012568764
episode 5798: 65.47627522829494
episode 5799: 540.3585591861785
episode 5800: 263.0367674943208
episode 5801: -7.154001319130279
episode 5802: -28.573773566337042
episode 5803: 15.1264320554467
episode 5804: -1.460132740233543
episode 5805: 13.857009904672761
episode 5806: 7.220023506292442
episode 5807: 353.1298088514084
episode 5808: 31.77376193638389
episode 5809: -16.364857477016315
episode 5810: 528.6782405179504
episode 5811: 487.5684557755254
episode 5812: 22.135746386283024
episode 5813: 135.91604045206327
episode 5814: 170.81301106503722
episode 5815: 238.00728168300193
episode 5816: 41.458890798390264
episode 5817: 39.16923432378646
episode 5818: 363.43147050942366
episode 5819: 285.99036484418076
episode 5820: -2.2505274699425586
episode 5821: 347.76917209088106
episode 5822: 15.435581347214846
episode 5823: 37.81831873614825
episode 5824: 49.489325334169074
episode 5825: 39.18340785348114
episode 5826: 0.8040164000090109
episode 5827: 28.684967170223345
episode 5828: 46.716570714207634
episode 5829: 87.46387469247018
episode 5830: 113.58926080997264
episode 5831: 694.1953355374455
episode 5832: 31.793151046008973
episode 5833: -10.911316588204361
episode 5834: 220.6948212118679
episode 5835: 32.78951089371972
episode 5836: 5.493586975795736
episode 5837: 45.87707449698108
episode 5838: -18.706528460148387
episode 5839: -2.725740595991142
episode 5840: -34.14492831072989
episode 5841: -0.5511752273649841
episode 5842: -6.862672942115341
episode 5843: 32.81715299198291
episode 5844: 41.930798156898796
episode 5845: -16.5805412587965
episode 5846: 919.6416275928281
episode 5847: 17.446661230835893
episode 5848: 71.34600315496007
episode 5849: -8.252460066766837
episode 5850: 7.418736613647988
episode 5851: -9.9845109622537
episode 5852: 520.4583014741464
episode 5853: 34.690943585834624
episode 5854: 762.3080241907932
episode 5855: 118.86403012928415
episode 5856: -19.22435807259483
episode 5857: 376.841088076719
episode 5858: 66.68627867189092
episode 5859: 93.55335449200857
episode 5860: 417.23611599359276
episode 5861: 170.87827177928187
episode 5862: 339.2164852302913
episode 5863: 71.10550804988995
episode 5864: 352.8637459160287
episode 5865: 32.8997627076779
episode 5866: 98.17718215100149
episode 5867: 346.0919336745669
episode 5868: 52.706987624550244
episode 5869: 90.196886724052
episode 5870: 271.7279612384844
episode 5871: 146.7128590235577
episode 5872: 79.85510181936645
episode 5873: 77.52297876157907
episode 5874: 651.4656351082707
episode 5875: 87.62548716196616
episode 5876: 845.9590035178766
episode 5877: 26.03975096929488
episode 5878: 107.5355214806654
episode 5879: 74.99201085723584
episode 5880: 105.91791260307318
episode 5881: 85.54340934416467
episode 5882: 95.69802870471221
episode 5883: 141.4901880716195
episode 5884: 214.58917531061172
episode 5885: 212.2535393951288
episode 5886: 58.4660610026034
episode 5887: 250.71154312317165
episode 5888: 370.35928237915624
episode 5889: 84.93158369418938
episode 5890: 120.1573997758156
episode 5891: 35.24771075643635
episode 5892: 604.6272520596144
episode 5893: 150.1556500567197
episode 5894: 54.55776796453424
episode 5895: 65.80515908919256
episode 5896: 205.63368878384253
episode 5897: 353.7497485947013
episode 5898: 33.782693670268685
episode 5899: 42.637895566675375
episode 5900: 73.95260808048175
episode 5901: 292.0528293832378
episode 5902: 58.10234764343639
episode 5903: 628.4543646015375
episode 5904: 115.93512439195626
episode 5905: 81.02425776836526
episode 5906: 296.96084827113594
episode 5907: 466.1500281895189
episode 5908: 94.79426293103712
episode 5909: 152.48352211077287
episode 5910: 91.34566679253295
episode 5911: 122.95055546118863
episode 5912: 68.91845697436437
episode 5913: 137.90895199134957
episode 5914: 776.5183712385467
episode 5915: 218.34542509185854
episode 5916: 179.22855337571337
episode 5917: 525.5220075888282
episode 5918: 172.4304687271942
episode 5919: 128.7649882913316
episode 5920: 54.29926853153757
episode 5921: 49.72480120909416
episode 5922: 197.86221459582362
episode 5923: 42.82826649723612
episode 5924: 398.1397077615938
episode 5925: 41.959269950240774
episode 5926: 26.248663882898647
episode 5927: 54.96361309081181
episode 5928: 100.2717121958073
episode 5929: 86.05350607403088
episode 5930: 47.718402008986075
episode 5931: 33.04370355553204
episode 5932: 63.16540121583595
episode 5933: 85.1183217726904
episode 5934: 56.89834583464606
episode 5935: 389.62075183737176
episode 5936: 55.42723038685875
episode 5937: 125.793976457866
episode 5938: 80.15075010746644
episode 5939: 28.646159968520948
episode 5940: 26.851406651625304
episode 5941: 18.157275504893892
episode 5942: 52.5612873367858
episode 5943: 39.59083603083184
episode 5944: 338.46893885111297
episode 5945: 182.29864147248642
episode 5946: 114.64947437091294
episode 5947: 77.42256211303186
episode 5948: -15.665933871290626
episode 5949: 16.273031797059843
episode 5950: 5.216133837427208
episode 5951: 319.86199283303137
episode 5952: 4.740719071820131
episode 5953: 22.784658506042792
episode 5954: 516.1194053846369
episode 5955: 21.212821006133566
episode 5956: -29.88542478580326
episode 5957: 56.81430009693996
episode 5958: 347.56307154370916
episode 5959: -15.807069963359824
episode 5960: 30.735392728671634
episode 5961: -6.342070702415885
episode 5962: 785.4330487572108
episode 5963: 57.646531235106025
episode 5964: 37.45761114184374
episode 5965: 45.485165450670536
episode 5966: 967.3555560835558
episode 5967: 1009.6023783264322
episode 5968: -2.8537747555161657
episode 5969: 120.0704870618323
episode 5970: 32.06711286199833
episode 5971: 267.93963306220894
episode 5972: 47.211164626225205
episode 5973: 52.2673050524166
episode 5974: 423.39989284975167
episode 5975: 86.51805168262776
episode 5976: 58.17678321675327
episode 5977: 145.44568220780204
episode 5978: 46.091857945008684
episode 5979: 158.35078690165145
episode 5980: 59.13346480345099
episode 5981: -25.0216830799801
episode 5982: 81.54345993734648
episode 5983: -26.76437021490704
episode 5984: 58.31476296830955
episode 5985: 62.77756743193455
episode 5986: 114.95714405781617
episode 5987: 51.38823862424481
episode 5988: 0.5903513109605295
episode 5989: 331.8850840859813
episode 5990: 191.27512750101576
episode 5991: 249.83613969998166
episode 5992: 322.8230850444779
episode 5993: 49.08638633390257
episode 5994: 22.36310278142085
episode 5995: 187.6423299975611
episode 5996: 41.02870452174222
episode 5997: 188.93610175338372
episode 5998: 8.78848391682708
episode 5999: 250.21719413761744
episode 6000: 3.626927149218777
episode 6001: 244.83570905408442
episode 6002: 42.56644145636154
episode 6003: 540.6970324937652
episode 6004: -26.348636647930704
episode 6005: 12.705817227071526
episode 6006: 253.95699360816877
episode 6007: 658.2775992968801
episode 6008: 95.96646491021481
episode 6009: 70.80737280552232
episode 6010: -15.952065910986548
episode 6011: 437.9586249284252
episode 6012: 43.27355936852245
episode 6013: 369.01361789429086
episode 6014: 216.22201775120385
episode 6015: 499.08912324672536
episode 6016: 15.847621280085843
episode 6017: -22.255237483333406
episode 6018: 25.4918690286839
episode 6019: 80.7056170470795
episode 6020: 717.3941105135643
episode 6021: 60.9874622618945
episode 6022: 86.13579993767631
episode 6023: 735.3382773446517
episode 6024: 11.304849475340111
episode 6025: 33.78643430165966
episode 6026: -26.02514985482284
episode 6027: 88.32683192405021
episode 6028: 400.48729601941216
episode 6029: 48.5630403551152
episode 6030: 14.007728412596725
episode 6031: 758.7881267752471
episode 6032: -11.473702030293149
episode 6033: 315.27035416339737
episode 6034: 349.71889041438095
