C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_250_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 250
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 2044: -65.30000000000051
episode 2045: -61.70000000000053
episode 2046: -49.805901272702044
episode 2047: -59.900000000000496
episode 2048: -66.20000000000041
episode 2049: 200.99855051152088
episode 2050: -60.800000000000516
episode 2051: -58.100000000000506
episode 2052: -54.500000000000476
episode 2053: -59.00000000000052
episode 2054: -49.445425523913194
episode 2055: -55.400000000000496
episode 2056: -61.70000000000051
episode 2057: -62.6000000000005
episode 2058: -68.00000000000027
episode 2059: -66.20000000000044
episode 2060: -58.10000000000049
episode 2061: -55.4000000000005
episode 2062: -54.50000000000046
episode 2063: -68.90000000000018
episode 2064: -68.90000000000023
episode 2065: -54.50000000000051
episode 2066: -63.50000000000056
episode 2067: -59.90000000000052
episode 2068: -63.50000000000051
episode 2069: -80.59999999999954
episode 2070: 639.8637147112776
episode 2071: -64.40000000000049
episode 2072: -64.4000000000005
episode 2073: -55.400000000000475
episode 2074: -56.30000000000052
episode 2075: -72.49999999999997
episode 2076: -52.70000000000045
episode 2077: -59.00000000000052
episode 2078: -57.20000000000052
episode 2079: -64.40000000000049
episode 2080: -68.90000000000022
episode 2081: -77.89999999999989
episode 2082: -67.10000000000039
episode 2083: -70.70000000000014
episode 2084: -59.900000000000524
episode 2085: -64.40000000000045
episode 2086: -63.50000000000058
episode 2087: -67.10000000000045
episode 2088: -64.40000000000046
episode 2089: -61.700000000000514
episode 2090: -60.80000000000051
episode 2091: 374.7974031953362
episode 2092: -65.30000000000058
episode 2093: -45.295090035992985
episode 2094: -62.60000000000057
episode 2095: -59.000000000000504
episode 2096: -63.50000000000055
episode 2097: -64.40000000000052
episode 2098: -74.3
episode 2099: -67.1000000000003
episode 2100: -62.6000000000005
episode 2101: -58.10000000000048
episode 2102: -64.40000000000049
episode 2103: -85.9999999999998
episode 2104: -59.90000000000051
episode 2105: -62.60000000000051
episode 2106: -64.40000000000052
episode 2107: -54.50000000000049
episode 2108: -59.900000000000524
episode 2109: -59.9000000000005
episode 2110: -47.350163725917064
episode 2111: -63.500000000000526
episode 2112: -59.000000000000554
episode 2113: -33.49967923114609
episode 2114: -67.10000000000034
episode 2115: 54.6988877961402
episode 2116: -88.69999999999943
episode 2117: -56.30000000000047
episode 2118: -63.500000000000526
episode 2119: -55.40000000000048
episode 2120: -52.43548796815199
episode 2121: -61.70000000000056
episode 2122: -66.20000000000037
episode 2123: -66.20000000000043
episode 2124: -59.000000000000504
episode 2125: -57.20000000000049
episode 2126: -60.80000000000053
episode 2127: -56.30000000000053
episode 2128: -58.10000000000049
episode 2129: -59.90000000000053
episode 2130: -52.824394134890895
episode 2131: -62.60000000000056
episode 2132: -59.90000000000054
episode 2133: -65.30000000000045
episode 2134: -57.20000000000047
episode 2135: -70.70000000000016
episode 2136: -60.8000000000005
episode 2137: -70.70000000000014
episode 2138: 76.31141237705057
episode 2139: -60.800000000000516
episode 2140: -66.20000000000037
episode 2141: -58.1000000000005
episode 2142: -71.60000000000011
episode 2143: -68.90000000000025
episode 2144: -57.2000000000005
episode 2145: -59.00000000000053
episode 2146: -60.8000000000005
episode 2147: -70.40671613163397
episode 2148: -68.9000000000003
episode 2149: -56.30000000000048
episode 2150: -70.70000000000006
episode 2151: -55.40000000000053
episode 2152: -71.60000000000007
episode 2153: -59.00000000000054
episode 2154: -75.1999999999999
episode 2155: -63.50000000000054
episode 2156: -76.09999999999972
episode 2157: -59.000000000000504
episode 2158: -60.8000000000005
episode 2159: -58.10000000000049
episode 2160: -56.652183841649176
episode 2161: -59.90000000000048
episode 2162: -58.10000000000051
episode 2163: -69.8000000000002
episode 2164: -59.00000000000048
episode 2165: -68.00000000000017
episode 2166: -66.20000000000036
episode 2167: 61.90202558309123
episode 2168: -21.14145325441555
episode 2169: -69.80000000000013
episode 2170: -78.7999999999997
episode 2171: -62.600000000000534
episode 2172: -60.80000000000047
episode 2173: -67.10000000000032
episode 2174: -56.300000000000466
episode 2175: -62.600000000000456
episode 2176: -59.000000000000526
episode 2177: -64.40000000000046
episode 2178: 248.93584977093
episode 2179: -60.80000000000051
episode 2180: -59.90000000000045
episode 2181: -59.90000000000056
episode 2182: -59.000000000000526
episode 2183: -59.00000000000049
episode 2184: -60.8000000000005
episode 2185: -62.60000000000055
episode 2186: -69.80000000000017
episode 2187: -59.90000000000049
episode 2188: -59.90000000000049
episode 2189: -37.966663374256115
episode 2190: -73.39999999999999
episode 2191: -64.40000000000049
episode 2192: -50.05354014147946
episode 2193: -52.700000000000486
episode 2194: -62.60000000000051
episode 2195: -56.300000000000495
episode 2196: -58.100000000000506
episode 2197: -57.20000000000049
episode 2198: -58.10000000000053
episode 2199: -66.20000000000034
episode 2200: 56.033145016222605
episode 2201: 386.6748184572215
episode 2202: -52.361768750324195
episode 2203: 28.389278548238742
episode 2204: -61.70000000000056
episode 2205: -58.10000000000049
episode 2206: -56.30000000000047
episode 2207: -59.473044965812015
episode 2208: -50.62803306088429
episode 2209: -57.2000000000005
episode 2210: -68.90000000000035
episode 2211: -62.60000000000056
episode 2212: -54.47577335416913
episode 2213: -68.90000000000026
episode 2214: -63.500000000000504
episode 2215: -55.40000000000049
episode 2216: -61.70000000000056
episode 2217: -65.30000000000045
episode 2218: -61.700000000000514
episode 2219: -41.97048461250267
episode 2220: -64.40000000000053
episode 2221: -47.878583239942934
episode 2222: -52.06888733387795
episode 2223: -61.70000000000052
episode 2224: -63.50000000000053
episode 2225: -71.60000000000028
episode 2226: -86.89999999999966
episode 2227: 24.261539584209352
episode 2228: -58.10000000000051
episode 2229: -69.80000000000027
episode 2230: -59.00000000000049
episode 2231: -17.417388481844995
episode 2232: -59.00000000000049
episode 2233: -61.700000000000536
episode 2234: -58.100000000000506
episode 2235: 91.96893787227182
episode 2236: -70.70000000000022
episode 2237: -59.00000000000049
episode 2238: 78.37920431780934
episode 2239: -54.50000000000046
episode 2240: -47.175904611339604
episode 2241: -62.60000000000049
episode 2242: -59.0000000000005
episode 2243: -54.31596621972112
episode 2244: -61.700000000000514
episode 2245: -63.50000000000052
episode 2246: -62.600000000000556
episode 2247: -57.20000000000051
episode 2248: -68.0000000000003
episode 2249: -59.90000000000049
episode 2250: -64.40000000000047
episode 2251: -59.000000000000504
episode 2252: -66.2000000000004
episode 2253: -65.30000000000048
episode 2254: -54.5000000000005
episode 2255: -65.30000000000041
episode 2256: -69.80000000000015
episode 2257: -65.3000000000005
episode 2258: -9.113260941117437
episode 2259: -60.8000000000005
episode 2260: -72.50000000000007
episode 2261: -39.65428757192834
episode 2262: -68.90000000000018
episode 2263: -77.89999999999968
episode 2264: -75.2
episode 2265: -58.1000000000005
episode 2266: -60.800000000000495
episode 2267: -57.20000000000051
episode 2268: -68.00000000000031
episode 2269: -69.80000000000018
episode 2270: -27.232321092516496
episode 2271: -59.000000000000504
episode 2272: -52.31049322659999
episode 2273: -63.50000000000048
episode 2274: -67.10000000000028
episode 2275: -68.00000000000037
episode 2276: -54.50000000000048
episode 2277: -66.20000000000039
episode 2278: 62.69565539287174
episode 2279: -63.50000000000058
episode 2280: 49.35850041392588
episode 2281: -60.80000000000055
episode 2282: -58.77598449010271
episode 2283: -64.40000000000052
episode 2284: 112.80308219401368
episode 2285: -62.600000000000584
episode 2286: -59.90000000000052
episode 2287: -78.79999999999993
episode 2288: -57.20000000000049
episode 2289: -66.20000000000033
episode 2290: -66.2000000000004
episode 2291: -66.20000000000041
episode 2292: -59.90000000000051
episode 2293: -61.700000000000536
episode 2294: -64.4000000000005
episode 2295: -85.09999999999955
episode 2296: -56.30000000000048
episode 2297: -59.00000000000048
episode 2298: -78.79999999999976
episode 2299: -46.666779661698435
episode 2300: -68.90000000000025
episode 2301: -60.800000000000516
episode 2302: -18.725217945569945
episode 2303: -57.200000000000465
episode 2304: -58.10000000000047
episode 2305: -68.00000000000034
episode 2306: -62.600000000000534
episode 2307: -58.10000000000049
episode 2308: -67.10000000000043
episode 2309: -67.10000000000028
episode 2310: -59.00000000000047
episode 2311: 2.8748046359692783
episode 2312: -54.50000000000047
episode 2313: -62.600000000000534
episode 2314: -59.90000000000054
episode 2315: -6.478383831903905
episode 2316: -62.60000000000051
episode 2317: -63.50000000000053
episode 2318: 415.6893949556131
episode 2319: -70.70000000000013
episode 2320: 12.273029224339531
episode 2321: -54.50000000000047
episode 2322: -59.00000000000047
episode 2323: -31.799172133521463
episode 2324: 104.54138552152264
episode 2325: -64.40000000000052
episode 2326: -64.40000000000049
episode 2327: -57.20000000000052
episode 2328: -50.65166744646151
episode 2329: 29.208970815027868
episode 2330: -56.30000000000048
episode 2331: -53.27722315342337
episode 2332: -52.21757773812836
episode 2333: -60.8000000000005
episode 2334: 183.6655150670272
episode 2335: -26.002078289106336
episode 2336: -58.10000000000047
episode 2337: -56.30000000000051
episode 2338: -69.80000000000014
episode 2339: -57.20000000000051
episode 2340: -67.1000000000004
episode 2341: -62.600000000000534
episode 2342: -44.62233746007082
episode 2343: -57.20000000000048
episode 2344: -59.90000000000055
episode 2345: -59.90000000000055
episode 2346: -55.277742527451785
episode 2347: -61.70000000000051
episode 2348: -67.10000000000039
episode 2349: -69.80000000000025
episode 2350: -56.30000000000048
episode 2351: 235.83799092809363
episode 2352: -64.40000000000053
episode 2353: 852.9421501135332
episode 2354: -59.000000000000504
episode 2355: -55.400000000000496
episode 2356: -55.400000000000475
episode 2357: -44.805100028553326
episode 2358: 426.8435381535559
episode 2359: -63.50000000000048
episode 2360: -55.40000000000048
episode 2361: -59.00000000000047
episode 2362: -67.10000000000038
episode 2363: -63.50000000000055
episode 2364: -61.70000000000053
episode 2365: -16.494351939422927
episode 2366: 9.321902411432356
episode 2367: -57.20000000000051
episode 2368: -63.50000000000055
episode 2369: -64.40000000000045
episode 2370: -59.9000000000005
episode 2371: -68.00000000000024
episode 2372: -68.00000000000028
episode 2373: -72.50000000000003
episode 2374: -57.20000000000051
episode 2375: -57.20000000000048
episode 2376: -68.00000000000031
episode 2377: 41.97149987861715
episode 2378: -27.240172348420423
episode 2379: -60.80000000000053
episode 2380: -6.840615273805609
episode 2381: -30.193169590327127
episode 2382: -63.50000000000048
episode 2383: -65.30000000000047
episode 2384: 156.3301237096051
episode 2385: -60.80000000000054
episode 2386: -55.4000000000005
episode 2387: -60.80000000000052
episode 2388: -58.10000000000046
episode 2389: -60.80000000000051
episode 2390: -67.1000000000003
episode 2391: 75.32449444929786
episode 2392: -63.50000000000057
episode 2393: -61.700000000000536
episode 2394: -61.70000000000052
episode 2395: -74.30000000000013
episode 2396: -54.399996297355415
episode 2397: -63.50000000000053
episode 2398: -68.90000000000026
episode 2399: -71.60000000000004
episode 2400: -59.00000000000057
episode 2401: -43.02898085818499
episode 2402: -62.60000000000052
episode 2403: -57.20000000000051
episode 2404: -78.79999999999964
episode 2405: -59.00000000000054
episode 2406: -69.80000000000018
episode 2407: -67.10000000000036
episode 2408: 239.5339472427409
episode 2409: -61.700000000000486
episode 2410: -63.50000000000051
episode 2411: -59.0000000000005
episode 2412: -69.80000000000021
episode 2413: -60.800000000000516
episode 2414: -57.20000000000052
episode 2415: -59.000000000000504
episode 2416: -45.09081872808371
episode 2417: -70.7000000000001
episode 2418: -64.40000000000042
episode 2419: -58.10000000000049
episode 2420: -69.80000000000021
episode 2421: 42.8105085816479
episode 2422: -34.17223993801506
episode 2423: -12.079936512849685
episode 2424: -54.50000000000046
episode 2425: -60.800000000000466
episode 2426: -82.39999999999957
episode 2427: -61.700000000000514
episode 2428: -72.50000000000014
episode 2429: -63.50000000000053
episode 2430: -62.60000000000055
episode 2431: -75.19999999999975
episode 2432: -57.20000000000046
episode 2433: 88.10459307584523
episode 2434: -69.80000000000022
episode 2435: -67.10000000000042
episode 2436: -31.022760090232218
episode 2437: 964.1798822488006
episode 2438: -64.40000000000057
episode 2439: -55.40000000000048
episode 2440: -60.80000000000053
episode 2441: -61.700000000000486
episode 2442: -58.100000000000506
episode 2443: -69.8000000000002
episode 2444: -32.77309011571715
episode 2445: -55.400000000000446
episode 2446: -65.30000000000042
episode 2447: -63.50000000000058
episode 2448: -64.40000000000042
episode 2449: -73.39999999999999
episode 2450: -67.10000000000028
episode 2451: -68.90000000000019
episode 2452: -59.9000000000005
episode 2453: -54.50000000000048
episode 2454: 12.105406442837735
episode 2455: -60.80000000000052
episode 2456: -68.00000000000034
episode 2457: -58.10000000000047
episode 2458: -59.0000000000005
episode 2459: -69.80000000000022
episode 2460: -66.20000000000041
episode 2461: -59.900000000000475
episode 2462: 185.04984123318857
episode 2463: -1.020808529249207
episode 2464: -58.797307392908515
episode 2465: -59.900000000000496
episode 2466: 38.09806406707911
episode 2467: -67.10000000000038
episode 2468: 28.769314419385992
episode 2469: -80.59999999999982
episode 2470: -61.700000000000536
episode 2471: -51.02988904020535
episode 2472: -65.3000000000004
episode 2473: -67.10000000000032
episode 2474: -65.30000000000044
episode 2475: -65.30000000000042
episode 2476: -59.9000000000005
episode 2477: -59.9000000000005
episode 2478: 446.67338692043785
episode 2479: -56.30000000000047
episode 2480: -57.20000000000047
episode 2481: -77.89999999999989
episode 2482: 644.5425529625066
episode 2483: -58.100000000000456
episode 2484: -60.800000000000495
episode 2485: 151.23895898959336
episode 2486: -54.50000000000047
episode 2487: -60.80000000000055
episode 2488: 361.5023911213257
episode 2489: -49.06396248027712
episode 2490: -63.500000000000504
episode 2491: -62.60000000000057
episode 2492: -72.50000000000016
episode 2493: -60.80000000000055
episode 2494: -59.00000000000044
episode 2495: -60.80000000000055
episode 2496: -67.10000000000039
episode 2497: 19.5499729477767
episode 2498: -65.30000000000052
episode 2499: 374.5216478674727
episode 2500: -55.40000000000048
episode 2501: -59.90000000000049
episode 2502: -72.49999999999999
episode 2503: -58.10000000000049
episode 2504: -63.50000000000053
episode 2505: -3.347627942141564
episode 2506: 104.85146637074583
episode 2507: -61.700000000000486
episode 2508: -54.500000000000476
episode 2509: -61.700000000000536
episode 2510: -62.600000000000534
episode 2511: -46.60995038455736
episode 2512: -74.30000000000015
episode 2513: -67.10000000000032
episode 2514: -60.80000000000056
episode 2515: -59.900000000000496
episode 2516: -46.1248904260256
episode 2517: -38.06765298231148
episode 2518: -60.80000000000052
episode 2519: -62.600000000000534
episode 2520: -65.3000000000005
episode 2521: -56.300000000000466
episode 2522: -57.200000000000514
episode 2523: -65.3000000000005
episode 2524: -64.40000000000046
episode 2525: -60.80000000000052
episode 2526: -65.30000000000041
episode 2527: -59.9000000000005
episode 2528: -15.716872703903512
episode 2529: -57.20000000000049
episode 2530: -68.90000000000029
episode 2531: -83.29999999999939
episode 2532: -62.60000000000051
episode 2533: -66.20000000000044
episode 2534: -54.50000000000048
episode 2535: -61.70000000000057
episode 2536: -39.218317469631046
episode 2537: -59.90000000000055
episode 2538: -62.60000000000052
episode 2539: -64.40000000000055
episode 2540: 156.52109244180645
episode 2541: -67.1000000000004
episode 2542: 215.3586589288869
episode 2543: -74.30000000000001
episode 2544: -44.283699891941055
episode 2545: -55.400000000000475
episode 2546: -64.40000000000047
episode 2547: -55.40000000000047
episode 2548: -65.30000000000035
episode 2549: 135.86103645669854
episode 2550: -63.500000000000604
episode 2551: -30.088729663912524
episode 2552: -59.90000000000051
episode 2553: -70.70000000000016
episode 2554: -36.51789537548168
episode 2555: -59.900000000000475
episode 2556: -52.11430211896887
episode 2557: -43.53817724290817
episode 2558: -57.20000000000051
episode 2559: -59.00000000000048
episode 2560: -56.300000000000495
episode 2561: -63.500000000000504
episode 2562: -61.700000000000564
episode 2563: -60.80000000000051
episode 2564: -72.50000000000031
episode 2565: -56.30000000000048
episode 2566: -58.10000000000052
episode 2567: -64.40000000000052
episode 2568: -66.20000000000039
episode 2569: -59.00000000000047
episode 2570: -65.30000000000044
episode 2571: -69.80000000000027
episode 2572: -61.700000000000536
episode 2573: -59.000000000000504
episode 2574: 206.21412614135645
episode 2575: -64.40000000000049
episode 2576: -62.600000000000584
episode 2577: -59.90000000000049
episode 2578: -72.50000000000004
episode 2579: -60.8000000000005
episode 2580: -59.90000000000054
episode 2581: -62.60000000000053
episode 2582: -63.5000000000005
episode 2583: -58.10000000000047
episode 2584: -69.80000000000015
episode 2585: -58.10000000000053
episode 2586: 25.665820418750904
episode 2587: -71.60000000000008
episode 2588: -75.20000000000009
episode 2589: -64.40000000000053
episode 2590: -63.50000000000053
episode 2591: -68.0000000000003
episode 2592: -70.7000000000002
episode 2593: -61.700000000000465
episode 2594: -59.000000000000504
episode 2595: -73.40000000000002
episode 2596: -58.100000000000485
episode 2597: -57.20000000000051
episode 2598: -83.29999999999973
episode 2599: -63.50000000000054
episode 2600: 129.78005183247927
episode 2601: -66.20000000000039
episode 2602: -55.400000000000496
episode 2603: -58.10000000000049
episode 2604: -66.20000000000034
episode 2605: -78.79999999999957
episode 2606: -63.50000000000049
episode 2607: -61.700000000000536
episode 2608: -57.20000000000049
episode 2609: -62.60000000000063
episode 2610: -56.30000000000048
episode 2611: 397.2552933271102
episode 2612: -59.90000000000049
episode 2613: -56.30000000000049
episode 2614: -64.40000000000046
episode 2615: -69.80000000000027
episode 2616: -63.50000000000051
episode 2617: -54.5000000000005
episode 2618: -63.50000000000048
episode 2619: -74.29999999999997
episode 2620: -61.70000000000055
episode 2621: -53.60000000000046
episode 2622: 62.720355797541686
episode 2623: -36.51185065682428
episode 2624: -54.50000000000046
episode 2625: -74.3
episode 2626: -68.90000000000022
episode 2627: -68.00000000000028
episode 2628: -57.20000000000053
episode 2629: -30.62348591353944
episode 2630: -60.80000000000054
episode 2631: -55.40000000000048
episode 2632: -64.40000000000046
episode 2633: 107.21331211818998
episode 2634: -68.9000000000003
episode 2635: -56.300000000000495
episode 2636: -66.20000000000037
episode 2637: -43.30411364861574
episode 2638: -62.60000000000051
episode 2639: -69.80000000000013
episode 2640: -62.60000000000049
episode 2641: -67.1000000000004
episode 2642: -57.49306321398875
episode 2643: -59.000000000000504
episode 2644: -28.450260181544195
episode 2645: -64.40000000000046
episode 2646: -57.20000000000047
episode 2647: -71.60000000000014
episode 2648: -20.09711938584028
episode 2649: -57.20000000000049
episode 2650: -68.0000000000004
episode 2651: -15.610874945433372
episode 2652: -60.80000000000047
episode 2653: -5.429760719349477
episode 2654: 6.783632835195375
episode 2655: -59.0000000000005
episode 2656: -64.40000000000052
episode 2657: -56.30000000000049
episode 2658: -78.79999999999983
episode 2659: -60.80000000000057
episode 2660: -64.4000000000005
episode 2661: -57.20000000000052
episode 2662: -56.300000000000495
episode 2663: 18.619898441137966
episode 2664: 33.36079010983452
episode 2665: -62.600000000000534
episode 2666: -56.30000000000052
episode 2667: -62.60000000000057
episode 2668: 23.313527000224315
episode 2669: -64.40000000000046
episode 2670: -58.100000000000534
episode 2671: -63.50000000000057
episode 2672: 1062.7321415647016
episode 2673: -65.30000000000047
episode 2674: -59.000000000000526
episode 2675: -59.90000000000051
episode 2676: -67.10000000000026
episode 2677: -59.000000000000504
episode 2678: -71.60000000000016
episode 2679: -70.70000000000023
episode 2680: -60.800000000000544
episode 2681: -57.200000000000514
episode 2682: 182.0477559210227
episode 2683: 136.1069831193537
episode 2684: -64.40000000000055
episode 2685: -65.30000000000047
episode 2686: 84.11517453213004
episode 2687: -59.00000000000049
episode 2688: -64.40000000000053
episode 2689: -72.50000000000004
episode 2690: -59.9000000000005
episode 2691: -64.40000000000053
episode 2692: -68.00000000000028
episode 2693: -70.7000000000002
episode 2694: 317.6404556458137
episode 2695: -59.90000000000049
episode 2696: 684.0466647004173
episode 2697: -35.57627677740442
episode 2698: -39.46552755968704
episode 2699: -64.40000000000049
episode 2700: -55.92460176976509
episode 2701: -63.50000000000055
episode 2702: -61.700000000000486
episode 2703: -59.00000000000053
episode 2704: -65.30000000000042
episode 2705: -60.80000000000052
episode 2706: -57.20000000000053
episode 2707: -54.5000000000005
episode 2708: -55.40000000000051
episode 2709: 839.6905863370164
episode 2710: -79.69999999999982
episode 2711: -64.40000000000046
episode 2712: -59.900000000000475
episode 2713: -63.500000000000504
episode 2714: -61.70000000000057
episode 2715: -59.900000000000524
episode 2716: -65.3000000000006
episode 2717: -58.10000000000048
episode 2718: -57.200000000000536
episode 2719: -60.80000000000051
episode 2720: -57.20000000000048
episode 2721: -67.10000000000036
episode 2722: -67.10000000000043
episode 2723: -59.00000000000047
episode 2724: -58.10000000000049
episode 2725: -66.20000000000039
episode 2726: -60.800000000000516
episode 2727: -56.300000000000495
episode 2728: -62.60000000000056
episode 2729: -60.80000000000053
episode 2730: -76.09999999999975
episode 2731: -58.100000000000506
episode 2732: -61.70000000000052
episode 2733: -76.99999999999979
episode 2734: -67.10000000000035
episode 2735: -59.900000000000524
episode 2736: -61.70000000000059
episode 2737: -53.35031072384094
episode 2738: -59.90000000000052
episode 2739: -60.800000000000544
episode 2740: -49.98948124501838
episode 2741: -70.70000000000013
episode 2742: -60.80000000000052
episode 2743: -62.60000000000053
episode 2744: -61.70000000000053
episode 2745: -65.30000000000047
episode 2746: -37.09461254985015
episode 2747: -68.0000000000003
episode 2748: -62.60000000000054
episode 2749: -61.700000000000514
episode 2750: -34.49785080454368
episode 2751: -57.20000000000047
episode 2752: -0.5016154843930873
episode 2753: -62.6000000000005
episode 2754: -29.593768664714467
episode 2755: -67.10000000000034
episode 2756: -59.90000000000052
episode 2757: -58.100000000000506
episode 2758: -56.300000000000466
episode 2759: -66.20000000000044
episode 2760: -59.32665497453176
episode 2761: -70.7000000000002
episode 2762: -61.70000000000051
episode 2763: -67.1000000000003
episode 2764: -59.000000000000504
episode 2765: -70.70000000000012
episode 2766: -71.60000000000015
episode 2767: -59.000000000000504
episode 2768: -41.27473618690223
episode 2769: -68.00000000000038
episode 2770: 34.57307853273395
episode 2771: -60.8000000000005
episode 2772: -59.90000000000052
episode 2773: 420.1521053739401
episode 2774: -61.70000000000051
episode 2775: -59.900000000000475
episode 2776: -62.60000000000053
episode 2777: -59.000000000000526
episode 2778: 235.1977456435585
episode 2779: -69.80000000000017
episode 2780: -62.60000000000056
episode 2781: -65.30000000000052
episode 2782: -44.05124875436697
episode 2783: -58.10000000000052
episode 2784: -59.00000000000051
episode 2785: -57.20000000000049
episode 2786: -61.70000000000047
episode 2787: -59.00000000000048
episode 2788: -61.7000000000005
episode 2789: -63.5000000000005
episode 2790: -59.900000000000496
episode 2791: -59.000000000000504
episode 2792: -68.00000000000028
episode 2793: -44.10346773350073
episode 2794: -46.04351569640296
episode 2795: -68.00000000000026
episode 2796: -65.30000000000047
episode 2797: -58.10000000000048
episode 2798: -61.70000000000055
episode 2799: -65.30000000000052
episode 2800: -44.15818588082256
episode 2801: -61.70000000000047
episode 2802: 228.0484151009754
episode 2803: 462.5038909237022
episode 2804: -68.90000000000022
episode 2805: -59.900000000000475
episode 2806: -62.600000000000506
episode 2807: -75.19999999999979
episode 2808: -66.20000000000047
episode 2809: -65.30000000000048
episode 2810: -63.50000000000057
episode 2811: -56.3000000000005
episode 2812: -68.0000000000004
episode 2813: 74.30885595796354
episode 2814: -56.30000000000054
episode 2815: -63.50000000000055
episode 2816: -65.30000000000044
episode 2817: -64.40000000000047
episode 2818: -58.10000000000053
episode 2819: -59.57930379601853
episode 2820: -65.30000000000047
episode 2821: 232.25671256524882
episode 2822: -54.500000000000476
episode 2823: -57.20000000000051
episode 2824: -62.600000000000485
episode 2825: -65.30000000000044
episode 2826: 224.9560753096689
episode 2827: -67.10000000000036
episode 2828: -60.8000000000005
episode 2829: -57.20000000000049
episode 2830: -62.60000000000057
episode 2831: -56.300000000000495
episode 2832: -30.872422361932124
episode 2833: -65.3000000000005
episode 2834: -57.719520448544664
episode 2835: -65.30000000000044
episode 2836: -60.800000000000516
episode 2837: -32.24791510918496
episode 2838: -59.000000000000526
episode 2839: -54.50000000000048
episode 2840: 77.97901837244028
episode 2841: -10.740861490889225
episode 2842: -61.70000000000055
episode 2843: -61.70000000000049
episode 2844: -53.60000000000046
episode 2845: -72.50000000000007
episode 2846: -65.30000000000045
episode 2847: -61.700000000000536
episode 2848: -67.10000000000028
episode 2849: -68.90000000000016
episode 2850: 50.749398013723734
episode 2851: 12.982081911449582
episode 2852: -57.20000000000049
episode 2853: -76.10000000000014
episode 2854: -53.60000000000047
episode 2855: -54.500000000000476
episode 2856: 84.13610303978095
episode 2857: -66.20000000000039
episode 2858: -58.10000000000049
episode 2859: -60.80000000000051
episode 2860: -63.50000000000052
episode 2861: -61.7000000000005
episode 2862: -60.80000000000052
episode 2863: -57.200000000000486
episode 2864: -72.50000000000004
episode 2865: -53.39495587733461
episode 2866: -60.80000000000052
episode 2867: -55.400000000000475
episode 2868: -57.20000000000048
episode 2869: -67.1000000000004
episode 2870: -40.58275693694278
episode 2871: -63.50000000000056
episode 2872: -62.60000000000055
episode 2873: -58.10000000000049
episode 2874: 2.3653549068932906
episode 2875: -59.90000000000047
episode 2876: 70.12204294837734
episode 2877: -37.81299080326109
episode 2878: -68.00000000000034
episode 2879: -68.9000000000002
episode 2880: 210.48694810982414
episode 2881: -64.4000000000005
episode 2882: -62.600000000000485
episode 2883: -61.70000000000052
episode 2884: 30.529291616835074
episode 2885: -60.80000000000051
episode 2886: -55.400000000000496
episode 2887: -70.70000000000012
episode 2888: -69.80000000000027
episode 2889: -7.753872582989833
episode 2890: -68.90000000000018
episode 2891: -71.6000000000001
episode 2892: -40.50128385443841
episode 2893: -57.20000000000048
episode 2894: -33.81243748966394
episode 2895: -68.90000000000022
episode 2896: 120.45784245066406
episode 2897: -35.858294001209906
episode 2898: -64.40000000000055
episode 2899: -60.80000000000055
episode 2900: -56.30000000000047
episode 2901: -59.00000000000046
episode 2902: 20.663907087438634
episode 2903: -71.60000000000015
episode 2904: 52.325065598496096
episode 2905: -64.40000000000049
episode 2906: -58.219281774955405
episode 2907: 41.72816684926956
episode 2908: -55.40000000000047
episode 2909: -64.4000000000005
episode 2910: -48.759450907152164
episode 2911: -26.845340441454262
episode 2912: -57.20000000000052
episode 2913: -58.10000000000048
episode 2914: -61.7000000000005
episode 2915: -70.70000000000014
episode 2916: -61.700000000000514
episode 2917: -57.20000000000051
episode 2918: -67.10000000000032
episode 2919: -65.30000000000042
episode 2920: -54.500000000000476
episode 2921: -57.20000000000047
episode 2922: -68.00000000000033
episode 2923: -59.000000000000526
episode 2924: -68.9000000000002
episode 2925: -58.10000000000049
episode 2926: -71.60000000000011
episode 2927: 23.249506086284693
episode 2928: 152.38418905473563
episode 2929: 108.70336194983842
episode 2930: -61.70000000000047
episode 2931: -62.60000000000051
episode 2932: -61.7000000000005
episode 2933: 183.2183536437901
episode 2934: -64.4000000000005
episode 2935: -24.06858505462943
episode 2936: -76.09999999999998
episode 2937: 101.54066151938383
episode 2938: -58.10000000000049
episode 2939: -53.26055299762815
episode 2940: -52.70000000000047
episode 2941: -53.28447306712808
episode 2942: 587.7955805075516
episode 2943: -55.40000000000047
episode 2944: -58.1000000000005
episode 2945: -65.30000000000041
episode 2946: -64.40000000000053
episode 2947: -74.29999999999998
episode 2948: 54.6719608354328
episode 2949: -64.4000000000004
episode 2950: -52.70000000000047
episode 2951: -62.60000000000053
episode 2952: -58.10000000000053
episode 2953: -68.00000000000034
episode 2954: 29.763711289655532
episode 2955: 8.27402460432604
episode 2956: -76.09999999999978
episode 2957: -64.4000000000005
episode 2958: -62.60000000000056
episode 2959: -58.10000000000052
episode 2960: -61.70000000000052
episode 2961: 208.28292040662737
episode 2962: -67.1000000000003
episode 2963: 32.58882025949844
episode 2964: -55.4000000000005
