C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward2 -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 693: 35.250583750478604
episode 694: -9.036861646669744
episode 695: 53.92725374440352
episode 696: 3.8523050635338962
episode 697: 527.2480181447808
episode 698: -22.73445041151345
episode 699: 867.8518700995425
episode 700: 669.2068337858309
episode 701: 870.5077775574223
episode 702: 221.01554079821756
episode 703: -29.478644615363383
episode 704: 559.2136006753333
episode 705: 172.66851698155023
episode 706: -30.416880541824376
episode 707: 7.913797258504907
episode 708: 912.5715160000105
episode 709: -25.233291993204354
episode 710: 844.9334378643841
episode 711: -1.8437411300154651
episode 712: -33.81679618730122
episode 713: -21.418433437818706
episode 714: 21.034043263415487
episode 715: 283.82226613366197
episode 716: 24.83403524231783
episode 717: 713.237776163423
episode 718: 184.99634372496686
episode 719: 153.97371019839474
episode 720: -29.71302768198407
episode 721: -10.758384369390054
episode 722: 94.85278839899826
episode 723: 587.7149391252461
episode 724: 379.2864420526649
episode 725: -25.392467161736864
episode 726: 62.06726741835033
episode 727: 318.4363072844837
episode 728: -37.191394284011906
episode 729: 500.3988685554709
episode 730: 272.88554843577043
episode 731: 19.169597231060262
episode 732: -24.959292543612523
episode 733: 323.01571637210014
episode 734: 363.0246028754844
episode 735: 48.98327201817851
episode 736: 402.6061357170251
episode 737: 187.73078800558795
episode 738: -30.33163392709659
episode 739: 7.463301242384945
episode 740: 142.8703846423685
episode 741: -25.578907334797023
episode 742: 180.3976080439957
episode 743: 102.94266288457547
episode 744: -1.194055015583446
episode 745: -33.98181589975102
episode 746: -19.23892514661984
episode 747: -17.01752778928511
episode 748: 21.074061192725285
episode 749: -25.93853092381974
episode 750: 252.4919044614686
episode 751: 135.39901703333928
episode 752: 315.6535735953051
episode 753: 60.32446084900119
episode 754: -13.52688101669087
episode 755: 39.70677684607321
episode 756: 297.9078361393669
episode 757: 113.86800560289673
episode 758: 136.96324217354444
episode 759: -39.32536859302356
episode 760: 445.45112847107913
episode 761: 356.4530674310068
episode 762: 382.16454365229737
episode 763: 567.7266773984551
episode 764: 208.86484875572106
episode 765: -7.469244934041012
episode 766: 26.359584842656908
episode 767: 8.236022439064874
episode 768: 7.5587233699812355
episode 769: 391.2614548191441
episode 770: 24.962530820722833
episode 771: 29.575069674939712
episode 772: -21.013022499954715
episode 773: 451.36344357847565
episode 774: 531.6144892330163
episode 775: 9.054579706706225
episode 776: -38.03403225150603
episode 777: -17.095609977730657
episode 778: 457.4005852140499
episode 779: 791.872031231728
episode 780: -21.0668788203808
episode 781: 121.30991733195944
episode 782: 91.5305399615123
episode 783: 301.8524295779144
episode 784: 98.28975109257944
episode 785: 200.1679470682142
episode 786: -27.86126793395196
episode 787: -32.763288748925945
episode 788: -29.39141494167007
episode 789: 513.0075036188044
episode 790: -20.38634424326537
episode 791: -43.91226167141954
episode 792: -30.32375716287395
episode 793: 145.17277874909655
episode 794: 16.90379679465942
episode 795: 109.41497001550066
episode 796: -29.733014709500456
episode 797: 673.8807683365737
episode 798: -3.4268548981666624
episode 799: -5.289105368308821
episode 800: 396.63399543854126
episode 801: 36.04790182240996
episode 802: -36.439570035449606
episode 803: 301.1049807771733
episode 804: 720.5435855535471
episode 805: 346.0759953016683
episode 806: -12.64135668537146
episode 807: 257.16001802727766
episode 808: 144.38223721991554
episode 809: 66.15529143588797
episode 810: -31.124665428376954
episode 811: 471.40709331573447
episode 812: 20.417559041828454
episode 813: 774.9982731871429
episode 814: 135.64897725314756
episode 815: 235.65975977198718
episode 816: 95.69699558601735
episode 817: -43.492142316998766
episode 818: 272.3857074299282
episode 819: 10.938613832946391
episode 820: 50.21699778369696
episode 821: 50.0245886623849
episode 822: 102.35741806427276
episode 823: 206.75459128246732
episode 824: 401.81041138791136
episode 825: 76.59856107910497
episode 826: -39.93673713957513
episode 827: 208.55690981019941
episode 828: -39.64751635485274
episode 829: 339.934550988243
episode 830: 222.92746225473022
episode 831: 136.3914895715252
episode 832: 177.6338714601713
episode 833: 383.56976766070403
episode 834: 38.0955746497461
episode 835: 428.4637490831261
episode 836: -24.483207727324487
episode 837: 29.670533588117138
episode 838: 180.8612048878337
episode 839: 79.99240959484572
episode 840: -4.610431722856987
episode 841: 51.9139035909091
episode 842: -10.15035179097609
episode 843: -13.173936160478302
episode 844: -30.153601901427358
episode 845: 129.1604792273693
episode 846: 164.38335825220318
episode 847: -29.939239252369404
episode 848: -9.065447626763158
episode 849: 98.49433465321033
episode 850: -26.016406841655495
episode 851: 237.53785852235785
episode 852: 276.0437004051363
episode 853: 32.08549345746436
episode 854: -27.773817559078527
episode 855: 51.84777503232403
episode 856: 260.07484855115626
episode 857: 252.72969160692386
episode 858: 208.3355463650435
episode 859: 65.47039425417326
episode 860: -13.041924182085838
episode 861: 307.823539506998
episode 862: -14.408116139528177
episode 863: 37.20539511186752
episode 864: -18.313117902131722
episode 865: -40.86464568259265
episode 866: -32.5954470905878
episode 867: -27.537339252083697
episode 868: 602.592072281604
episode 869: 26.43220676738847
episode 870: 15.618349394511192
episode 871: 738.8318280961306
episode 872: 816.1795446018288
episode 873: -42.84466457815688
episode 874: -32.28016747112025
episode 875: 413.0716632269683
episode 876: 5.539927065173039
episode 877: 91.8155173390616
episode 878: -30.70294521718072
episode 879: -29.341584234460047
episode 880: 684.3313286656397
episode 881: 824.0141615136058
episode 882: 544.4740269964011
episode 883: 83.22920366230896
episode 884: 778.1748191287118
episode 885: 620.2861551111864
episode 886: -43.46966961468055
episode 887: 558.4231359127944
episode 888: 55.84487177934183
episode 889: 91.67171417043606
episode 890: 708.483472262456
episode 891: 649.1851246353883
episode 892: 1075.8727480520622
episode 893: 59.39931507347419
episode 894: 15.437506475836134
episode 895: 15.381493897995083
episode 896: 72.60788879773283
episode 897: -33.83267346825139
episode 898: 86.7713214069694
episode 899: 297.2341558351116
episode 900: -29.594331037821703
episode 901: 280.2137940342355
episode 902: 545.8412090034426
episode 903: -34.33464219630804
episode 904: -31.24905586886454
episode 905: 89.88018032374987
episode 906: -32.857040290916466
episode 907: 336.5676063610252
episode 908: -33.89056865739579
episode 909: 299.86460399732727
episode 910: -35.56438821332863
episode 911: -28.120368575837297
episode 912: -42.66440343481587
episode 913: 42.17871002875097
episode 914: -20.31799063746335
episode 915: 498.0248399188882
episode 916: -34.10397166839072
episode 917: 452.30544892874434
episode 918: 545.8871454925251
episode 919: 434.94591942891606
episode 920: -34.842276325561315
episode 921: 610.1513790294177
episode 922: 728.6015109891782
episode 923: -28.30565727918126
episode 924: 141.49376090892125
