C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 467: 5.354151581416394
episode 468: -50.87374662772439
episode 469: -39.47456947346392
episode 470: -35.42959194467468
episode 471: -33.06905972815948
episode 472: 388.23905202639213
episode 473: 16.472254693907992
episode 474: -26.84971726456099
episode 475: -33.026716771139114
episode 476: 643.8178656224447
episode 477: -44.78530055719424
episode 478: -31.15838195086029
episode 479: -35.33971609230628
episode 480: 26.639786193075185
episode 481: -28.743986754734593
episode 482: 23.55910734766107
episode 483: -25.080297705906126
episode 484: -34.83652665798808
episode 485: -0.05373401206486794
episode 486: -23.59996228521095
episode 487: 128.6308648472288
episode 488: -48.607598572833986
episode 489: -48.43766415054004
episode 490: -4.542063406964262
episode 491: 5.8536070953678445
episode 492: 660.632387450719
episode 493: -25.479084651599873
episode 494: -50.90000000000045
episode 495: -55.40000000000048
episode 496: 256.8565247936374
episode 497: -36.486066283825295
episode 498: -41.352140627786206
episode 499: -38.97075178905513
episode 500: 708.069811197767
episode 501: -24.85877341505244
episode 502: -38.1466953291035
episode 503: -6.871607642279171
episode 504: -38.30497263887437
episode 505: 8.925405286638453
episode 506: -35.94817332988732
episode 507: -33.50590286005765
episode 508: -23.351279564948733
episode 509: 341.0406527992262
episode 510: -46.21325240331616
episode 511: -32.47466550951779
episode 512: -35.343333042886385
episode 513: 7.205828566880125
episode 514: 221.66908420997333
episode 515: 248.7114692670312
episode 516: -11.722969501687453
episode 517: 159.97747521410733
episode 518: -49.091623810331505
episode 519: -42.141465621185475
episode 520: 96.12683286974557
episode 521: -29.841945032860437
episode 522: 128.5608439709774
episode 523: 367.72965750080834
episode 524: 629.5446570250637
episode 525: -37.16260555697862
episode 526: -47.71485756584977
episode 527: 3.3056384972909343
episode 528: -26.653058755505135
episode 529: -25.02899223570521
episode 530: 539.1258505403459
episode 531: 112.17010674571904
episode 532: -36.65258065806169
episode 533: 817.7818207343377
episode 534: -46.303831305043325
episode 535: -29.318555894510713
episode 536: 121.84615288926551
episode 537: -40.534265159750014
episode 538: -52.70000000000047
episode 539: 9.364872577733422
episode 540: 408.51179094289023
episode 541: -13.752802401771278
episode 542: -2.2115282154393605
episode 543: 630.6575190200155
episode 544: -13.76606370327714
episode 545: -22.943701428782695
episode 546: 272.40376354352003
episode 547: 1134.035580587272
episode 548: 149.1267709731846
episode 549: 213.58711796657064
episode 550: 66.31494952746235
episode 551: 70.76274418091685
episode 552: 414.2305629014056
episode 553: 25.123970196517945
episode 554: -33.62995142728747
episode 555: 901.065841751115
episode 556: 751.3529481816569
episode 557: -45.32507345323324
episode 558: 65.87837007177288
episode 559: -32.92301841170012
episode 560: -39.42761211010782
episode 561: -35.84574167935392
episode 562: 1240.3096454010486
episode 563: 196.54734269951675
episode 564: 474.62060159976437
episode 565: 93.8613184759977
episode 566: 325.6900870932453
episode 567: 261.61736203157295
episode 568: -38.93704875327665
episode 569: 1072.513263724973
episode 570: 637.3008384702495
episode 571: 740.4259902590339
episode 572: -54.500000000000476
episode 573: -21.77096815423485
episode 574: 98.46684244297774
episode 575: 518.7883087326038
episode 576: -34.603155229178704
episode 577: -49.51491035514563
episode 578: -50.085360314591526
episode 579: 72.61445274249894
episode 580: 1246.6070987427051
episode 581: 216.83489236409525
episode 582: 4.952903709836667
episode 583: 788.941059341042
episode 584: 333.675944880295
episode 585: -19.5041120206934
episode 586: 53.261643113491054
episode 587: 256.4297740109142
episode 588: -48.38180007357043
episode 589: -43.38230529249392
episode 590: -44.94638813097001
episode 591: -57.20000000000048
episode 592: 496.5003644053069
episode 593: 32.11063392807712
episode 594: -12.285576006963542
episode 595: 383.26865525642063
episode 596: 71.26259893861776
episode 597: 3.3910608037604253
episode 598: -41.205984350235816
episode 599: 1285.759741367343
episode 600: -40.27700314756799
episode 601: 585.2864747002566
episode 602: -22.810148727840055
episode 603: -29.34844358216535
episode 604: 300.76710867494097
episode 605: 60.94434658494337
episode 606: -12.57200694346567
episode 607: 428.820855968137
episode 608: -33.55903978484687
episode 609: 1307.6734587758585
episode 610: 232.81621650180466
episode 611: 5.474172123728751
episode 612: -29.484522397221305
episode 613: 870.0764104791933
episode 614: -28.578089601399935
episode 615: 769.1432921617362
episode 616: -25.74915779200655
episode 617: -45.91089505551462
episode 618: 136.27834552423707
episode 619: 539.0977685814601
episode 620: 634.1025965475594
episode 621: -37.11920637349552
episode 622: -36.30395378909221
episode 623: -14.026594962499548
episode 624: 281.2224347895049
episode 625: 116.88758498491191
episode 626: -35.03827902533214
episode 627: 496.61308109436214
episode 628: 608.7510543515405
