C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_10000_episodes -d 0.99 -a 0.5 -e 0.002 --maxepisodes 10000
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 506: -61.700000000000585
episode 507: -60.80000000000057
episode 508: -60.80000000000049
episode 509: -62.60000000000055
episode 510: -63.5000000000006
episode 511: -56.30000000000048
episode 512: -61.70000000000051
episode 513: -68.00000000000028
episode 514: -56.07436044784825
episode 515: -46.158453096917
episode 516: -58.10000000000047
episode 517: -57.20000000000046
episode 518: -60.800000000000516
episode 519: -59.90000000000047
episode 520: -57.20000000000049
episode 521: -75.2000000000001
episode 522: -59.90000000000049
episode 523: -67.1000000000003
episode 524: -67.10000000000039
episode 525: -64.40000000000049
episode 526: -57.20000000000053
episode 527: -57.20000000000049
episode 528: -66.20000000000036
episode 529: -66.20000000000034
episode 530: -72.49999999999987
episode 531: -63.5000000000006
episode 532: -55.40000000000047
episode 533: -60.800000000000495
episode 534: -59.900000000000524
episode 535: -21.46550557555841
episode 536: -85.9999999999997
episode 537: -62.60000000000055
episode 538: -32.70811254366903
episode 539: -60.8000000000005
episode 540: -57.200000000000514
episode 541: -62.6000000000005
episode 542: -61.70000000000056
episode 543: -63.50000000000056
episode 544: -73.39999999999996
episode 545: -68.00000000000041
episode 546: -60.80000000000049
episode 547: -59.000000000000504
episode 548: -54.50000000000047
episode 549: -57.20000000000048
episode 550: -45.33268287667511
episode 551: -57.20000000000054
episode 552: -61.700000000000486
episode 553: -59.90000000000049
episode 554: -68.0000000000003
episode 555: -63.50000000000055
episode 556: -59.000000000000504
episode 557: -68.90000000000025
episode 558: -68.00000000000023
episode 559: -68.90000000000025
episode 560: -64.40000000000055
episode 561: -65.30000000000047
episode 562: -61.70000000000052
episode 563: -59.90000000000052
episode 564: -61.700000000000514
episode 565: -61.70000000000047
episode 566: -67.10000000000035
episode 567: -53.60000000000047
episode 568: -68.90000000000029
episode 569: -59.000000000000476
episode 570: -62.60000000000053
episode 571: -63.50000000000058
episode 572: -54.92666093862111
episode 573: -58.100000000000556
episode 574: -56.30000000000048
episode 575: -67.10000000000038
episode 576: -57.20000000000049
episode 577: -69.80000000000015
episode 578: -58.10000000000052
episode 579: -62.6000000000005
episode 580: -56.300000000000495
episode 581: -64.40000000000057
episode 582: -69.8000000000003
episode 583: -43.820121244251595
episode 584: -57.20000000000047
episode 585: -55.12034783498735
episode 586: -59.0000000000005
episode 587: -60.8000000000005
episode 588: -65.30000000000048
episode 589: -66.20000000000039
episode 590: -65.30000000000041
episode 591: -56.30000000000046
episode 592: -62.60000000000052
episode 593: -62.60000000000055
episode 594: -52.35763415720109
episode 595: -64.40000000000049
episode 596: -72.50000000000006
episode 597: -68.90000000000023
episode 598: -64.40000000000047
episode 599: -57.20000000000049
episode 600: -62.600000000000485
episode 601: -70.70000000000006
episode 602: -82.3999999999997
episode 603: -53.377058369296606
episode 604: -64.40000000000049
episode 605: -68.00000000000023
episode 606: -60.80000000000047
episode 607: -64.40000000000049
episode 608: -61.700000000000536
episode 609: -64.40000000000047
episode 610: -62.60000000000056
episode 611: -65.30000000000038
episode 612: -60.80000000000052
episode 613: -63.50000000000048
episode 614: -66.20000000000037
episode 615: -65.30000000000041
episode 616: -64.40000000000052
episode 617: -55.400000000000475
episode 618: -63.50000000000049
episode 619: -50.972619582890054
episode 620: -58.10000000000047
episode 621: -59.000000000000504
episode 622: -62.60000000000058
episode 623: -55.40000000000048
episode 624: -62.60000000000057
episode 625: -67.10000000000032
episode 626: -56.300000000000495
episode 627: -55.272469503687304
episode 628: -63.50000000000057
episode 629: -33.53131712130877
episode 630: -53.65158111944898
episode 631: -63.50000000000048
episode 632: -58.100000000000485
episode 633: -63.50000000000052
episode 634: -62.60000000000051
episode 635: -54.418483740983746
episode 636: -57.20000000000047
episode 637: -85.99999999999937
episode 638: -66.20000000000041
episode 639: -60.80000000000053
episode 640: -66.20000000000033
episode 641: -60.80000000000052
episode 642: -48.68244938920012
episode 643: -51.95290281569971
episode 644: -54.5000000000005
episode 645: -58.10000000000049
episode 646: -55.400000000000496
episode 647: -59.90000000000052
episode 648: -63.5000000000005
episode 649: -60.800000000000466
episode 650: -59.9000000000005
episode 651: -55.40000000000049
episode 652: -52.76730611743604
episode 653: -62.600000000000534
episode 654: -62.60000000000054
episode 655: -59.9000000000005
episode 656: -56.300000000000516
episode 657: -59.9000000000005
episode 658: -65.30000000000047
episode 659: -68.00000000000031
episode 660: -58.100000000000534
episode 661: -58.10000000000047
episode 662: -59.90000000000054
episode 663: -68.90000000000022
episode 664: -57.5867775016511
episode 665: -61.700000000000465
episode 666: -71.6000000000002
episode 667: -59.90000000000054
episode 668: -60.80000000000051
episode 669: -58.10000000000053
episode 670: -62.60000000000053
episode 671: -59.9000000000005
episode 672: -29.232992751563078
episode 673: -58.10000000000048
episode 674: -54.50000000000047
episode 675: -57.20000000000048
episode 676: -76.99999999999991
episode 677: -68.90000000000019
episode 678: -64.40000000000053
episode 679: -55.40000000000048
episode 680: -62.6000000000005
episode 681: -60.80000000000056
episode 682: -62.60000000000054
episode 683: -53.60000000000047
episode 684: -68.00000000000023
episode 685: -69.80000000000031
episode 686: -61.70000000000048
episode 687: -61.412676262258735
episode 688: -60.800000000000466
episode 689: -65.30000000000047
episode 690: -59.00000000000052
episode 691: -64.4000000000005
episode 692: -59.00000000000054
episode 693: -61.70000000000055
episode 694: -59.00000000000049
episode 695: -62.600000000000534
episode 696: -63.500000000000526
episode 697: -59.00000000000056
episode 698: -58.100000000000556
episode 699: -58.10000000000049
episode 700: -56.3000000000005
episode 701: -57.20000000000047
episode 702: -55.7003837824218
episode 703: -68.90000000000025
episode 704: -55.95964936086964
episode 705: -58.10000000000049
episode 706: -63.50000000000051
episode 707: -61.70000000000052
episode 708: -54.97244715752503
episode 709: -57.20000000000049
episode 710: -53.60000000000048
episode 711: -58.10000000000049
episode 712: -64.40000000000053
episode 713: -62.6000000000005
episode 714: -67.10000000000039
episode 715: -55.40000000000047
episode 716: -62.600000000000534
episode 717: -76.10000000000016
episode 718: -57.20000000000052
episode 719: -64.40000000000052
episode 720: -59.9000000000005
episode 721: -60.80000000000052
episode 722: -61.7000000000005
episode 723: -58.10000000000053
episode 724: -68.00000000000026
episode 725: -64.40000000000055
episode 726: -56.772483244160725
episode 727: -63.50000000000052
episode 728: -62.6000000000005
episode 729: -60.800000000000516
episode 730: -60.800000000000566
episode 731: -71.6000000000001
episode 732: -51.671518702998355
episode 733: -56.300000000000466
episode 734: -56.300000000000495
episode 735: -60.800000000000544
episode 736: -65.30000000000051
episode 737: -58.10000000000047
episode 738: -62.600000000000534
episode 739: -58.10000000000049
episode 740: -57.20000000000049
episode 741: -55.40000000000047
episode 742: -60.80000000000057
episode 743: -59.00000000000056
episode 744: -64.40000000000049
episode 745: -63.500000000000554
episode 746: -63.50000000000055
episode 747: -52.593780610730555
episode 748: -64.40000000000055
episode 749: -54.50000000000045
episode 750: -65.30000000000047
episode 751: -54.50000000000047
episode 752: -61.70000000000048
episode 753: -77.89999999999971
episode 754: -64.40000000000047
episode 755: -61.70000000000047
episode 756: -71.6000000000001
episode 757: -57.20000000000049
episode 758: -52.80701711989707
episode 759: -58.10000000000056
episode 760: -65.30000000000045
episode 761: -62.60000000000053
episode 762: -59.90000000000052
episode 763: -58.10000000000046
episode 764: -59.90000000000049
episode 765: -58.10000000000053
episode 766: -66.20000000000036
episode 767: -40.343435920110615
episode 768: 786.590315539258
episode 769: -59.90000000000046
episode 770: -67.10000000000034
episode 771: -63.500000000000554
episode 772: -59.900000000000524
episode 773: -57.20000000000049
episode 774: -59.0000000000005
episode 775: -47.31635890912545
episode 776: -52.59032929500362
episode 777: -37.36305050522661
episode 778: -61.7000000000005
episode 779: -68.9000000000003
episode 780: -68.90000000000016
episode 781: -62.6000000000005
episode 782: -58.100000000000534
episode 783: -60.800000000000566
episode 784: -65.30000000000044
episode 785: -64.40000000000046
episode 786: -59.90000000000049
episode 787: -59.900000000000574
episode 788: -59.90000000000049
episode 789: -61.700000000000585
episode 790: -63.50000000000053
episode 791: -62.60000000000055
episode 792: -57.2000000000005
episode 793: -71.60000000000018
episode 794: -59.90000000000054
episode 795: -66.20000000000041
episode 796: -59.90000000000052
episode 797: -64.40000000000056
episode 798: -59.9000000000005
episode 799: -77.89999999999975
episode 800: -60.800000000000516
episode 801: -56.3000000000005
episode 802: -70.7000000000001
episode 803: -60.80000000000051
episode 804: -59.90000000000053
episode 805: -64.40000000000059
episode 806: -61.70000000000052
episode 807: -66.20000000000036
episode 808: -61.778726575967184
episode 809: -58.10000000000049
episode 810: -68.0000000000003
episode 811: -64.40000000000055
episode 812: -78.80000000000028
episode 813: -59.90000000000052
episode 814: -59.000000000000504
episode 815: -57.20000000000048
episode 816: -58.100000000000506
episode 817: -44.65566636322959
episode 818: -63.50000000000048
episode 819: -57.20000000000047
episode 820: -66.20000000000046
episode 821: -65.3000000000005
episode 822: -54.50000000000048
episode 823: -54.50000000000048
episode 824: -58.10000000000048
episode 825: -61.700000000000514
episode 826: -48.59292380435968
episode 827: -64.4000000000005
episode 828: -67.10000000000025
episode 829: -60.80000000000051
episode 830: -63.50000000000057
episode 831: -71.60000000000008
episode 832: -59.000000000000504
episode 833: -56.30000000000052
episode 834: -58.10000000000047
episode 835: -71.6000000000002
episode 836: -53.60000000000045
